GFA_sqm,Building_Type,Num_Floors,Year_Built,Structure_Type,Actual_Scope3_tCO2e,Intensity_kgCO2e_m2
3334,Healthcare,23,1981,Steel,2430.861453988851,729.1126136739205
16034,Residential,22,2023,Concrete,8871.875872597058,553.316444592557
20685,Healthcare,34,2014,Concrete,16856.655470924397,814.9217051450034
15060,Education,27,1991,Steel,9377.44076003367,622.6720292187033
19214,Residential,13,2021,Concrete,9979.671806391172,519.3958471110218
22213,Education,17,2006,Mixed,9741.944854739804,438.5695248160898
16856,Education,31,2009,Timber,5242.972328710676,311.04486999944686
46395,Residential,23,2017,Steel,28845.63501471243,621.7401662832725
43760,Office,25,2015,Timber,12466.434971524228,284.8819691847401
23043,Office,8,1993,Timber,4995.258978763818,216.77988884970785
5158,Office,11,2008,Timber,1271.2485000528088,246.46151610174655
22672,Office,20,1998,Steel,13756.65973668564,606.768689867927
5929,Healthcare,1,1982,Mixed,2360.9234283370133,398.19926266436386
15263,Residential,16,2008,Steel,10132.76111248847,663.8774233432791
46227,Residential,17,1999,Mixed,20623.56578729512,446.1367985656676
34433,Office,38,1996,Mixed,17942.875752960776,521.0953374077418
42311,Office,34,1995,Mixed,23970.840572249803,566.5392113693792
21954,Education,29,1980,Concrete,12659.090763435666,576.618874165786
5538,Healthcare,11,2014,Concrete,3597.401228907555,649.584909517435
1069,Education,7,1981,Concrete,526.5150995587463,492.530495377686
14068,Office,19,1998,Timber,3796.4821486047367,269.8665161078147
31865,Office,32,2011,Steel,24718.860071333955,775.7370177729156
33775,Healthcare,28,2000,Concrete,23462.418600129276,694.6682042969438
37553,Residential,9,1982,Concrete,20217.39144644993,538.3695429512936
21505,Office,34,2009,Concrete,14341.17437386375,666.876278719542
19379,Education,30,2006,Timber,6799.6004144864155,350.87467952352625
39195,Healthcare,21,1982,Steel,32852.06320428074,838.1697462503059
19283,Healthcare,4,2003,Timber,4732.232342177602,245.40954945691033
26089,Education,6,1986,Concrete,11707.781079440925,448.76312160071006
35587,Office,19,1983,Mixed,15476.275321481164,434.8856414275203
49906,Office,2,1985,Mixed,18412.251211219813,368.9386288466279
24460,Healthcare,24,1988,Concrete,16460.63277180506,672.9612743992257
3179,Healthcare,34,2001,Steel,2928.9844978574542,921.3540414776515
26637,Healthcare,2,1981,Timber,5748.621988721899,215.8134170034876
8242,Residential,6,1988,Concrete,3943.587164003311,478.4745406458761
7905,Office,31,2000,Concrete,5113.072562617252,646.8149984335549
26572,Residential,12,1998,Steel,14881.969748529802,560.0620859750791
46373,Residential,8,2014,Concrete,24965.417372596352,538.3610586461164
13616,Residential,30,1998,Steel,8746.207801160277,642.3478114835691
2752,Healthcare,10,2001,Timber,833.1751759371242,302.7526075352922
19774,Residential,2,2018,Steel,11372.757862052016,575.1369405305966
39984,Office,3,2023,Timber,7661.825882562167,191.62229598244716
47077,Residential,2,2019,Concrete,22227.958039746944,472.1617358741412
5043,Education,19,1999,Timber,1264.2198134416442,250.68804549705416
3897,Residential,18,2019,Mixed,1550.3192722771719,397.82378041497867
7599,Education,23,1992,Concrete,4703.413588502576,618.9516500200785
40489,Healthcare,3,2021,Timber,10241.420723659217,252.94328641505638
48092,Education,8,2011,Timber,10947.332897681124,227.63313851952765
34673,Office,14,2006,Mixed,15891.200355047164,458.3162793830117
42500,Office,7,2012,Mixed,17696.223015420397,416.3817180098917
47563,Office,26,2015,Timber,14265.444673100032,299.92735262914516
33393,Office,29,2004,Mixed,14997.496050194048,449.1209549963779
17102,Office,34,2001,Steel,12298.947530200412,719.1525862589413
3053,Healthcare,17,2005,Mixed,1612.7908017859122,528.2642652426833
23106,Healthcare,6,2006,Timber,6168.164325727472,266.95076282037013
42782,Education,33,2021,Concrete,27939.452122567003,653.0655911964611
25726,Residential,36,1982,Concrete,15023.969911550166,583.9994523653178
7608,Residential,21,2003,Mixed,3582.6759489288215,470.90903639968735
40474,Healthcare,24,2006,Timber,13132.618486397576,324.47048689028946
12891,Education,20,1995,Mixed,5500.372222194726,426.68312948527864
32623,Residential,27,1993,Concrete,17619.66575086906,540.0994927158464
11515,Education,6,2024,Steel,7051.9753773011325,612.4164461399159
6786,Education,16,1993,Concrete,3304.906241939127,487.0183085675106
24118,Education,25,1980,Steel,16507.903204204624,684.4640187496734
18690,Office,35,2003,Concrete,10585.531414886775,566.3740724926043
27093,Residential,25,1998,Steel,17847.955485566054,658.7663044168625
8045,Healthcare,9,1980,Mixed,3572.009088006931,444.0036156627633
32973,Residential,12,1982,Timber,7551.692979121422,229.0265665581361
5031,Education,37,1998,Steel,3615.307939492901,718.6062292770624
38607,Residential,30,2021,Timber,11938.892274281372,309.24164722152386
2737,Residential,22,1983,Timber,755.021595096818,275.857360283821
25027,Healthcare,22,1991,Steel,21218.897298055126,847.840224479767
47418,Office,17,2013,Mixed,21887.630620265558,461.589072087932
33223,Office,1,2014,Concrete,15401.401745761912,463.5764905565997
46666,Residential,1,1983,Steel,24137.18577882344,517.2327985861964
7157,Office,26,2002,Concrete,3918.99880582948,547.5756330626631
45227,Office,32,1988,Concrete,30261.583097929273,669.1043646036499
33742,Office,25,1989,Steel,22186.436535862944,657.5317567382771
10524,Residential,29,2016,Steel,6852.138955661417,651.0964420050757
15852,Education,15,1982,Steel,9250.315121921898,583.5424629019618
17189,Office,14,2021,Mixed,7401.495512537056,430.59488699383655
47828,Residential,35,1998,Mixed,27384.40994969071,572.5602147213078
35407,Education,17,2005,Concrete,18106.818919740555,511.39093737793524
10939,Healthcare,16,1998,Steel,8267.86490449611,755.8154222960152
35972,Residential,14,1990,Timber,9020.963677174112,250.7773734341741
21885,Healthcare,21,1985,Concrete,13957.187977173526,637.751335488852
19083,Healthcare,25,1994,Steel,16805.769748555453,880.6670727115994
31897,Healthcare,14,1992,Steel,22204.44792415309,696.1296649889673
9583,Education,13,2020,Steel,6346.370131461441,662.2529616468163
20592,Residential,34,2024,Steel,14118.4459325348,685.6277162264374
24933,Residential,32,2013,Timber,8544.229747886198,342.68759266378686
36280,Residential,11,2002,Timber,7934.876926670915,218.7121534363538
11820,Residential,26,1985,Steel,8002.850557866703,677.0601148787397
5632,Residential,2,1993,Steel,2980.2746788406425,529.1680892827845
11534,Healthcare,25,2006,Mixed,6500.820260556028,563.6223565593921
37634,Office,31,2017,Timber,12646.690176921511,336.04427318173754
41000,Healthcare,11,1994,Steel,30867.148142294358,752.857271763277
13952,Healthcare,39,2012,Steel,13332.162257375392,955.5735562912408
49012,Healthcare,5,1998,Steel,33225.75158210162,677.9105439913004
40701,Office,5,1998,Steel,25523.192557436498,627.0900606234858
4019,Education,27,2021,Steel,2612.7216561896857,650.0924747921587
26058,Residential,32,2015,Steel,18207.688840410985,698.7370036231094
8083,Office,20,2002,Timber,2305.2039745894326,285.1916336248216
31382,Residential,29,2013,Concrete,19843.79002190661,632.3303174401444
46156,Residential,13,2002,Concrete,22199.140838107825,480.9589400751327
37045,Healthcare,25,1997,Mixed,20581.91095124271,555.592143372728
41708,Healthcare,21,1999,Steel,35593.63412902173,853.4006456560309
43387,Residential,25,1986,Steel,27402.076656656536,631.5734357447285
47503,Residential,16,1983,Concrete,24596.934017220734,517.7974868370574
7163,Education,32,1981,Mixed,4004.380605142105,559.0368009412405
44902,Education,13,2014,Steel,29420.319043370157,655.2117732700137
18490,Residential,32,2012,Steel,11816.67158482164,639.0844556420574
14197,Office,38,2015,Mixed,7841.028816140402,552.3018113784885
13454,Education,13,1981,Concrete,6290.322363455636,467.54291388848196
1879,Residential,2,2004,Steel,948.9559284992133,505.03242602406243
46572,Education,8,1993,Steel,29578.772718779055,635.1192286949037
6571,Office,35,1986,Concrete,4353.442854401244,662.5236424290435
25949,Office,1,2008,Mixed,9490.44045724551,365.7343426430887
36237,Residential,21,2002,Concrete,21720.198481119452,599.392843809351
12345,Residential,6,1984,Concrete,5661.746361073201,458.6266797143136
35422,Office,20,2017,Steel,20883.910807835597,589.5745809902207
27828,Residential,39,2016,Steel,22027.681443223933,791.5653817458651
31106,Healthcare,26,1991,Concrete,22284.136117778442,716.3934970031005
14331,Healthcare,35,1989,Mixed,9539.656144286962,665.6657696104223
2758,Healthcare,15,2021,Concrete,1581.663902900293,573.4821982959728
34239,Education,35,1981,Steel,22794.228974213645,665.7387474579762
17482,Office,2,1995,Concrete,8731.714936543156,499.4688786490765
14127,Healthcare,1,1997,Concrete,7711.579632360835,545.8752482735779
17004,Healthcare,21,2014,Mixed,9157.100364724287,538.5262505718823
44743,Residential,21,1983,Timber,12180.558249384101,272.23382985906403
16639,Healthcare,33,1984,Steel,13762.030694131581,827.0948190475137
34375,Office,22,1990,Concrete,21027.48396816752,611.7086245285096
31595,Residential,39,1982,Concrete,20182.268789120328,638.7804649191431
8505,Education,28,2010,Steel,6268.948350916589,737.0897531941904
28807,Office,17,2000,Steel,18672.554354579566,648.1950343520522
6798,Education,34,1993,Mixed,3697.7925710781305,543.953011338354
42707,Healthcare,28,2024,Timber,17578.922635027946,411.6168926646205
47804,Education,17,2010,Concrete,23370.46266621412,488.8809025649343
38696,Office,4,2009,Timber,8241.560487837434,212.98223299145738
22634,Education,12,1991,Timber,5862.728763263225,259.02309637108885
22652,Office,5,1992,Steel,14176.337198518797,625.8315909641002
3191,Office,15,1998,Steel,1999.534346976993,626.6168433020974
39458,Residential,25,2010,Mixed,18374.861107127283,465.68151216805927
36216,Healthcare,21,2008,Concrete,23207.4625607317,640.8068964195852
1062,Healthcare,15,2009,Concrete,689.4319645357751,649.1826408058146
16847,Office,34,1999,Concrete,10472.666429639494,621.6339069056505
6290,Healthcare,31,2001,Concrete,4401.008882432069,699.683447127515
13736,Healthcare,32,2004,Mixed,9226.41172428641,671.6956700849164
19711,Residential,17,2021,Concrete,10204.666323379972,517.7142876251825
14147,Healthcare,36,2010,Timber,5864.622555410955,414.54884819473773
9146,Residential,28,2024,Mixed,4716.728958304434,515.7149527995226
26598,Education,15,2013,Mixed,10463.24897143916,393.38480229487783
23954,Office,27,1988,Mixed,11700.197534005185,488.4444157136673
10782,Education,4,2008,Steel,5983.82192958323,554.982557000856
7044,Office,29,1984,Timber,2232.549604240034,316.94344182851137
29919,Residential,39,2023,Mixed,16697.79111261283,558.0999068355504
34946,Education,23,2013,Timber,10029.629995737476,287.0036626720505
4657,Residential,2,1996,Timber,958.5033954034232,205.8199260046002
18990,Office,19,1995,Steel,13409.912697031523,706.1565401280423
21286,Residential,15,2022,Timber,5730.588723461863,269.21867534820365
3894,Residential,36,2012,Steel,2827.2195169402835,726.0450736877975
13616,Office,20,2009,Concrete,7283.130697264471,534.8950277074376
48283,Office,27,2006,Concrete,29256.71149307323,605.9422880325008
40332,Education,27,2003,Mixed,18529.411578910654,459.4220861576579
35650,Healthcare,9,1995,Concrete,21070.25762787424,591.0310695055888
46196,Residential,33,1988,Steel,32866.65723051327,711.461105518081
41876,Residential,13,2000,Steel,24721.33498062958,590.3461405251118
30047,Office,20,2018,Timber,8051.696916247534,267.9700774202927
37568,Education,35,1992,Timber,14071.949797142968,374.5727693021446
31270,Office,6,1989,Concrete,13519.140585181132,432.3358038113569
13052,Office,14,2024,Concrete,7405.523733515915,567.3861272997177
16698,Healthcare,9,2016,Mixed,8030.627726044664,480.9335085665747
7276,Education,17,2009,Timber,1942.4029854332352,266.96027837180253
22555,Office,10,1985,Concrete,12056.577235809036,534.541220829485
21200,Healthcare,13,1993,Steel,16385.44354574565,772.8982804597005
11404,Office,12,1984,Concrete,6070.158912069208,532.2833139310073
17114,Education,38,1989,Timber,6423.029948990612,375.3085163603256
17614,Office,28,1982,Mixed,8555.34766163808,485.71293639366866
11147,Office,19,1983,Timber,3292.5302681089147,295.3736671847954
35878,Healthcare,27,1983,Steel,30625.459702937915,853.5999694224292
14559,Healthcare,26,1997,Concrete,9570.458099875565,657.356830817746
12876,Office,34,1990,Mixed,7069.009580609288,549.0066465213799
19855,Office,4,1997,Concrete,10063.453732902291,506.84732978606354
16102,Education,12,1983,Mixed,6072.663428962688,377.13721456730144
22965,Office,8,2002,Steel,13381.193923727837,582.6777236545977
23019,Education,29,1996,Steel,17337.35219328232,753.1757327982242
13720,Education,24,2023,Mixed,6226.690506693293,453.84041593974445
35283,Office,32,2010,Steel,25112.80785849038,711.7537584244645
16145,Healthcare,34,2014,Timber,7346.565414415701,455.0365694899783
23905,Office,18,1981,Mixed,10977.139033968173,459.1984536276165
24012,Residential,35,2016,Mixed,11458.791791652402,477.2110524592871
45678,Residential,2,2012,Mixed,17153.484367225377,375.5305479054551
42144,Healthcare,23,1984,Steel,36913.890359534744,875.8990688955662
27814,Healthcare,18,2002,Steel,21973.80918974004,790.0269357064801
38080,Residential,14,2017,Timber,9285.603162880421,243.84462087396062
45354,Residential,9,1986,Concrete,22065.55173342866,486.51831665186444
35467,Healthcare,13,1982,Mixed,17354.20996273859,489.30583254119585
46653,Residential,33,2002,Steel,34404.604492711944,737.4574945386566
24129,Healthcare,32,2007,Concrete,19325.55104526979,800.926314611869
17312,Education,18,2004,Mixed,8136.929409252592,470.0167172627422
18867,Residential,18,1989,Mixed,8695.924775964506,460.9065975493987
13974,Office,9,2011,Steel,8881.933210862033,635.6042085918158
15583,Office,3,2007,Mixed,5934.396564340541,380.8250378194533
6901,Education,16,1991,Timber,1953.9110076446084,283.13447437249795
18949,Office,26,1997,Steel,12983.5168016105,685.1821627320967
1654,Office,17,1985,Steel,1035.7723913778264,626.2227275561224
14229,Healthcare,24,1984,Timber,5191.557759870835,364.85752757543287
47667,Education,25,1996,Steel,31285.591976913416,656.336500659018
35428,Residential,35,1994,Steel,26427.650346755923,745.9537751709361
12752,Residential,26,2020,Mixed,6101.604963824765,478.48219603393704
15071,Healthcare,30,1989,Timber,5698.725373032417,378.1252321035377
37095,Education,23,2024,Mixed,17322.280892777813,466.97077484237263
34014,Office,13,2015,Timber,7564.117566405597,222.3824768155935
29344,Healthcare,3,2001,Mixed,14019.783271967544,477.7734212093629
47381,Residential,5,2022,Timber,10408.92816885773,219.6857003621226
29107,Office,26,2012,Steel,19331.213264384427,664.143101810026
15077,Residential,18,1996,Mixed,6257.18222216615,415.0150707810672
6060,Residential,1,1998,Concrete,2928.3872584608916,483.23222086813394
18401,Residential,35,1984,Timber,6314.3172238895695,343.1507648437351
38682,Education,22,2013,Steel,23344.84135867724,603.5065756340738
42594,Education,9,1999,Mixed,16807.495447956342,394.59772380984043
18697,Office,11,2014,Concrete,8762.902867670533,468.6796206701895
10362,Healthcare,33,2002,Concrete,7778.029693111678,750.6301576058365
16529,Office,7,2008,Timber,3877.3700784856474,234.57983413912802
31574,Office,4,2022,Concrete,16137.825767439192,511.11122339390613
4968,Residential,18,1998,Steel,3456.2121582372974,695.6948788722418
15431,Healthcare,31,2012,Concrete,11990.25171658232,777.0236353173689
45834,Residential,17,2013,Steel,31989.099810856827,697.9338441082347
48642,Education,12,1983,Timber,12642.53567465047,259.909865438314
49394,Healthcare,20,2005,Mixed,25806.335229920332,522.458906545741
43599,Residential,26,2006,Steel,26812.13135335078,614.9712459769897
21131,Education,21,2013,Concrete,12216.491206373717,578.1312387664435
10350,Healthcare,26,2019,Mixed,5541.661392218951,535.42622147043
44870,Office,39,2004,Steel,35781.07321783533,797.4386721157863
24391,Residential,30,1996,Mixed,11119.447497047055,455.8832149992643
48036,Healthcare,32,1998,Timber,20224.28007241812,421.02340062490885
15868,Office,23,2008,Concrete,8670.776211823106,546.4315737221518
38473,Office,14,2001,Mixed,15362.304649761074,399.3009292168813
29602,Education,14,1986,Steel,19143.670115656936,646.7019159400356
27704,Office,30,2004,Concrete,16071.374364056077,580.1102499298324
25107,Residential,5,2019,Mixed,8956.131394174961,356.7185005844968
19892,Healthcare,21,2011,Steel,14838.13426876556,745.9347611484798
45220,Office,37,2017,Steel,35806.23247589456,791.8229207407023
38034,Education,10,2014,Steel,20969.969648461487,551.3479951743568
27492,Office,32,2000,Concrete,17562.467769678657,638.8210304699061
20895,Residential,32,2016,Concrete,13851.962919365178,662.9319415824446
23883,Office,21,2020,Mixed,10944.718135907182,458.26395913022577
40284,Office,28,1998,Mixed,21529.051108831114,534.431811856596
6139,Healthcare,32,2019,Concrete,4908.6956056585495,799.5920517443476
8219,Education,37,1994,Mixed,4254.418793209182,517.6321685374355
24054,Residential,27,1989,Steel,16106.892721649207,669.613898796425
32013,Residential,15,1985,Concrete,15621.534395613904,487.9747101369413
23295,Residential,22,2009,Concrete,12562.43873515791,539.2761852396613
18189,Residential,26,1998,Concrete,9916.977962806915,545.2184266758434
25110,Office,35,2008,Mixed,14255.6302566697,567.7272105404102
5491,Office,21,1988,Timber,1515.316929456555,275.96374603106085
2446,Residential,4,2013,Mixed,836.8827349330057,342.14339122363276
30309,Residential,35,1998,Timber,11740.851331488915,387.37178169813967
35716,Education,14,2000,Mixed,16341.536765711933,457.54106746869564
11353,Healthcare,15,2009,Timber,3687.259213854831,324.7828075270705
5484,Residential,27,1994,Concrete,2948.139827687836,537.5893194179132
27274,Healthcare,13,2024,Mixed,14502.979030215009,531.7510827240231
43081,Office,4,1992,Concrete,20204.675021650575,468.99271190665434
33136,Office,38,2002,Steel,24258.02439242179,732.0746134844818
27889,Residential,5,2001,Concrete,14008.409994630923,502.2915843031634
2307,Healthcare,21,1990,Steel,1975.3951317402468,856.2614355180957
37212,Office,5,2012,Steel,20626.954373339002,554.3092113656617
26590,Healthcare,6,1994,Timber,6420.842796311269,241.4758479244554
20004,Office,5,2005,Timber,4272.079341012948,213.56125479968748
37792,Education,39,2014,Concrete,22333.703649614,590.963792591395
47219,Office,9,1995,Steel,28378.792638385385,601.0036772990827
38246,Residential,23,2018,Timber,12240.110332922128,320.036352374683
40957,Healthcare,31,1989,Timber,17216.490587654698,420.35526497679757
41417,Healthcare,39,2003,Mixed,27191.052930422353,656.5191329749223
35421,Office,19,2004,Timber,9175.044776757488,259.02839492836137
15066,Office,14,2007,Mixed,5836.700554503679,387.4087717047444
49294,Healthcare,39,2015,Timber,20238.248076072898,410.5620983501622
8516,Residential,15,2018,Mixed,3405.5977807921295,399.9057985899636
44748,Education,25,2013,Concrete,25885.605997868683,578.4751496797328
1138,Healthcare,14,2011,Concrete,705.9898419639748,620.377717015795
15847,Education,19,2008,Concrete,7836.398731790219,494.50361152206847
22905,Office,31,2016,Steel,16586.84267274566,724.1581607834822
15464,Education,32,1993,Timber,5620.758416377933,363.47377239898685
2955,Office,39,1991,Steel,2357.8208443485755,797.9089151771828
46601,Healthcare,14,2009,Mixed,25445.52602202181,546.0296135709923
19754,Office,25,2006,Steel,14592.438713744308,738.7080446362412
17586,Residential,29,2003,Steel,11271.295180893987,640.92432508211
9851,Healthcare,9,2002,Mixed,4888.04255426666,496.1975996616241
29519,Education,25,2004,Mixed,15386.48556747146,521.2400680060795
44622,Residential,15,1980,Concrete,21311.743330352565,477.6061882110296
30570,Education,15,2011,Mixed,14204.468967250134,464.6538752780547
22474,Education,39,2003,Mixed,12992.462060305024,578.1107973794172
37743,Education,7,1983,Concrete,17515.048254119836,464.0608392051463
5191,Office,32,2011,Concrete,3031.9099346496946,584.070494056963
18624,Office,16,1995,Concrete,9809.49651830774,526.7126566960771
26292,Education,8,2012,Concrete,13839.24467867814,526.3671336786148
28100,Healthcare,1,2006,Mixed,12219.359112675249,434.85263746175264
26550,Residential,6,1981,Mixed,9899.103709548379,372.8475973464549
11104,Healthcare,32,1984,Concrete,7945.868450104548,715.5861356362166
15567,Office,3,2010,Steel,8388.409465141296,538.8584483292411
8670,Office,14,2004,Timber,2262.5665226814513,260.96499684907167
21136,Healthcare,32,2021,Mixed,12896.32485466579,610.1592001639757
36173,Healthcare,21,2005,Timber,13520.90548120621,373.7844657951016
21735,Office,39,1985,Steel,16944.112792980497,779.5773081656542
43855,Education,13,1988,Steel,27760.19539532979,632.9995529661336
19149,Education,38,2010,Mixed,10220.190778265414,533.7192949117664
8463,Healthcare,13,2022,Timber,2385.5016208219386,281.8742314571592
25466,Residential,1,1992,Steel,15085.329209670179,592.3713661222877
49825,Education,24,2022,Steel,32992.85377143451,662.1746868326043
45449,Healthcare,10,2020,Mixed,22784.97417192738,501.3305941148844
36582,Residential,29,1990,Steel,26000.182507313184,710.7370430078504
21517,Residential,6,1999,Concrete,11217.161329308485,521.3162303903187
30456,Residential,14,1984,Timber,7286.654990885046,239.25187125312075
2709,Healthcare,15,1982,Timber,865.6433624389986,319.5435077294199
8854,Education,13,1987,Timber,2276.304100532024,257.09330252225254
2302,Education,39,2010,Steel,1676.8819627626233,728.4456832157356
8484,Education,4,2010,Mixed,2874.086499682516,338.7654997268407
18451,Education,3,1994,Steel,9717.710667965432,526.6766390962783
36630,Residential,7,1983,Steel,22482.977435984893,613.7858977882853
25652,Education,28,2008,Concrete,15779.500415014803,615.1372374479496
2012,Office,6,1995,Steel,1156.8948584365337,574.9974445509611
27301,Residential,23,2000,Timber,7790.591273852362,285.3591910132362
12419,Residential,27,2018,Concrete,7635.072063919154,614.7896017327606
19232,Residential,13,2011,Timber,4309.08457409178,224.0580581370518
14599,Education,7,1991,Mixed,5776.014847656125,395.64455426098533
29244,Office,12,1992,Mixed,12239.775766326611,418.53972665595035
32361,Education,29,2008,Mixed,14646.924449524844,452.61037821837533
48067,Residential,23,2015,Concrete,29797.280551324304,619.9113851774462
36076,Healthcare,11,1981,Mixed,18238.70182443251,505.563305921735
41407,Healthcare,33,2001,Timber,16491.948238443656,398.2888941107459
42951,Office,30,2020,Concrete,27903.800443896147,649.665908684225
1376,Healthcare,15,1996,Concrete,816.9297777948015,593.6989664206405
23058,Residential,32,1991,Timber,7694.107902002224,333.68496409065074
40430,Residential,21,2010,Timber,11874.33062668769,293.7009801307863
16384,Office,35,2014,Steel,11550.20702092207,704.9686902418255
45100,Healthcare,25,2010,Mixed,28074.694794374343,622.4987759284777
19150,Office,2,2001,Steel,11232.8544446428,586.5720336628094
17927,Residential,8,1995,Steel,11024.765243128117,614.9810477563517
17351,Healthcare,21,2004,Steel,13675.39073759007,788.1615317612858
49134,Office,25,1988,Concrete,27448.54205092656,558.6466001328318
3363,Education,6,1984,Steel,2054.5702177865055,610.9337549171887
9896,Education,26,2005,Mixed,5219.940302212442,527.4798203529144
49139,Office,38,1993,Steel,33238.6465574749,676.4208990308085
28600,Education,10,2014,Mixed,11584.320393468615,405.0461676037977
25584,Healthcare,29,1986,Mixed,13910.062665934714,543.7016364108315
44256,Healthcare,3,2023,Mixed,18598.159454145312,420.24040704413665
3966,Office,15,1986,Mixed,1555.719728502113,392.26417763542935
40974,Residential,1,1986,Timber,7243.966256202983,176.79421721586817
46272,Education,38,1990,Concrete,31742.11508725628,685.9896932757667
4953,Residential,12,1988,Steel,3204.880061209211,647.0583608336788
8739,Healthcare,17,2024,Mixed,4768.538865651689,545.6618452513661
41176,Residential,19,2009,Timber,12406.255081858351,301.2982096818135
48836,Healthcare,8,2000,Steel,33137.05364688141,678.5374241723608
29878,Office,27,2004,Steel,22380.922784699178,749.0770059809619
12151,Residential,36,1987,Mixed,7003.422384576087,576.3659274607922
41455,Education,3,2014,Concrete,20812.498322517244,502.05037564870923
48182,Healthcare,30,1994,Steel,36609.05131151778,759.8076317196833
10785,Education,35,2007,Timber,3558.0484955240468,329.9071391306488
2924,Residential,9,1999,Concrete,1303.8988838805276,445.9298508483337
18591,Residential,15,1994,Timber,4458.877813657209,239.84066557243875
5647,Education,36,2021,Mixed,3139.482559280474,555.9558277457896
42397,Office,17,2020,Steel,26772.456928187403,631.4705504678964
29552,Education,25,2020,Timber,8509.843818931615,287.9616885128457
26206,Office,1,2017,Concrete,12096.653019222624,461.5986041067933
36590,Education,2,2009,Steel,21564.90881216002,589.3661878152507
49733,Residential,36,2014,Concrete,33850.99809951538,680.6546578632976
20531,Residential,4,1986,Mixed,7587.9816520793065,369.5865594505531
23478,Education,8,1997,Steel,14353.916413204573,611.3773069769389
14301,Healthcare,9,1989,Mixed,6252.668547073525,437.2189739929742
7400,Residential,27,1983,Mixed,3262.129007556565,440.8282442644006
30969,Healthcare,14,2024,Mixed,15771.332896675842,509.2619360223398
40005,Education,13,1990,Mixed,16886.952901284178,422.1210573999294
42013,Education,1,2021,Concrete,18814.2807525435,447.82045444370783
1331,Residential,24,2016,Mixed,602.0291371864525,452.3134013421882
36685,Office,29,1998,Mixed,18357.758287639528,500.4159271538648
43692,Healthcare,23,1984,Concrete,30838.570114808714,705.8173147214299
13210,Office,35,2011,Concrete,8858.498797070175,670.5903707093245
20819,Healthcare,22,2000,Mixed,12205.680790250168,586.2760358446692
9714,Healthcare,33,2023,Concrete,6478.44626087494,666.918495045804
3532,Office,3,1997,Concrete,1668.6332361344912,472.432966062993
3537,Healthcare,36,1998,Mixed,2047.0285163433832,578.7471066845867
15730,Healthcare,3,2006,Timber,3745.6179126030884,238.11938414514228
40581,Residential,24,1985,Timber,11850.373632372199,292.0177825182277
38161,Healthcare,23,2015,Mixed,19224.10463508681,503.76312557550403
15828,Healthcare,14,1994,Mixed,8701.550216838572,549.7567738715297
49205,Education,2,1997,Timber,8623.093318376375,175.2483145691774
6186,Residential,5,2011,Steel,3757.404030337831,607.4044665919546
34994,Residential,17,1981,Steel,23250.319718559895,664.4087477441817
39405,Office,4,1988,Steel,20473.153225221376,519.5572446446232
25234,Office,16,1981,Steel,15474.750340430832,613.2499936764219
7947,Residential,12,2020,Steel,4477.907450032594,563.4714294743418
44269,Education,37,2015,Mixed,24466.387078809512,552.6753953965418
22013,Healthcare,5,1984,Concrete,12229.979673665588,555.5798697890151
7506,Education,19,2018,Steel,5170.1772901184095,688.8059272739687
13414,Office,18,1988,Concrete,6867.186832922927,511.9417647922266
6792,Office,20,1997,Mixed,3320.302044038763,488.85483569475315
41557,Healthcare,3,2015,Timber,10090.908855714595,242.8209171911975
3689,Office,6,1984,Timber,788.9367169534601,213.86194550107348
32089,Office,11,1996,Concrete,16759.873339130718,522.2934132921163
18726,Education,18,2012,Concrete,9757.014670684785,521.0410483116941
49768,Residential,17,2018,Mixed,22998.159498946323,462.1073681672224
11076,Residential,25,2022,Mixed,5402.989482868951,487.8105347480093
48919,Education,2,1995,Mixed,16261.522321496097,332.41730864277883
40175,Office,14,2001,Concrete,19364.050343756204,481.9925412260411
16982,Residential,30,2010,Steel,12935.211805785066,761.701319384352
12058,Education,9,2016,Steel,7765.45135184111,644.0082394958625
20225,Residential,10,1985,Steel,12712.106353459727,628.5343067223598
17300,Healthcare,30,2019,Mixed,11277.952454824464,651.9047661748245
3460,Residential,15,1987,Mixed,1572.8495371308081,454.5807910782683
36122,Office,11,1985,Timber,8769.844266856484,242.7840171323981
16329,Healthcare,21,2011,Concrete,10314.20441899287,631.6494836789068
5368,Education,16,1995,Concrete,2978.2765659760903,554.8205227228186
10522,Office,34,1984,Steel,7156.110697755326,680.1093611248172
2096,Education,17,1991,Mixed,992.4913895315307,473.5168843184784
16229,Residential,12,1994,Mixed,6050.612199096916,372.82717352251626
48893,Residential,31,2022,Timber,16647.28466349406,340.4840092343293
40175,Education,36,2021,Concrete,23733.33615222934,590.7488774668162
43604,Healthcare,36,2007,Steel,41907.752659527076,961.0988134007678
3925,Education,11,1999,Mixed,1451.7119888292207,369.8629270902473
23761,Office,38,1985,Steel,16486.233060403832,693.8358259502476
45362,Education,17,1986,Mixed,20078.76848119744,442.63410963355756
25313,Healthcare,37,1989,Mixed,17196.569817448388,679.3572400524785
49004,Residential,5,2017,Timber,9167.686653891027,187.0803741305001
4207,Office,31,2012,Steel,2873.8131501566036,683.1027216916101
15158,Education,36,1981,Concrete,9503.007378330565,626.9301608609688
38907,Office,29,1984,Steel,27843.366478035445,715.638997559191
31312,Office,1,2013,Steel,18371.68969188895,586.7299978247621
48817,Residential,32,2023,Steel,31553.613322811074,646.3652687139946
